"startDateTime","siteID","dissolvedOxygen","TFPrecipBulk","buoyWindSpeedMean","staPresMean","tempRHMean","uPARMean","PARMean","surfacewaterElevMean","groundwaterTempMean","surfWaterNitrateMean"
2020-04-02 00:00:00,"BARC",7.48857142857143,0,0.575,100.960615,16.973,0.121666666666667,0.04,26.045,22.605625,3.25
2020-04-02 01:00:00,"BARC",7.4975,0,0.495,101.05379,15.7685,0.0866666666666667,0,26.045,22.60375,3.25
2020-04-02 02:00:00,"BARC",7.46833333333333,0,0.35,101.16164,15.0505,0.0816666666666667,-0.005,26.045,22.6025,3.26666666666667
2020-04-02 03:00:00,"BARC",7.46166666666667,0,0.42,101.222145,13.316,0.0833333333333333,-0.325,26.045,22.6025,3.3
2020-04-02 04:00:00,"BARC",7.46272727272727,0,0.37,101.25248,12.524,0.085,-0.745,26.045,22.601875,3.275
2020-04-02 05:00:00,"BARC",7.3925,0,0.31,99.583445,11.8085,0.0816666666666667,-1.63,26.045,22.6025,3.3
2020-04-02 06:00:00,"BARC",7.34583333333333,0,0.145,101.241645,11.6085,0.0833333333333333,-1.415,26.045,22.601875,3.275
2020-04-02 07:00:00,"BARC",7.33,0,0.245,101.198305,11.2305,0.0833333333333333,-1.16,26.045,22.605,3.3
2020-04-02 08:00:00,"BARC",7.32727272727273,0,0.355,101.17647,10.795,0.0816666666666667,-0.745,26.045,22.6025,3.275
2020-04-02 09:00:00,"BARC",7.31833333333333,0,0.49,101.204145,10.3215,0.08,-0.655,26.045,22.603125,3.3
2020-04-02 10:00:00,"BARC",7.3,0,0.445,101.260485,10.0075,0.0933333333333333,-0.45,26.045,22.601875,3.3
2020-04-02 11:00:00,"BARC",7.345,0,0.32,101.35066,9.872,16.7883333333333,56.2,26.045,22.599375,3.325
2020-04-02 12:00:00,"BARC",7.36090909090909,0,0.23,101.411335,12.2675,155.203333333333,454.735,26.045,22.6025,3.25
2020-04-02 13:00:00,"BARC",7.38583333333333,0,0.23,101.43117,16.0045,400.845,989.93,26.045,22.5975,3.275
2020-04-02 14:00:00,"BARC",7.44083333333333,0,1.145,101.459505,17.639,598.431666666667,1327.925,26.045,22.601875,3.3
2020-04-02 15:00:00,"BARC",7.49333333333333,0,1.075,101.44267,18.7425,815.65,1756.84,26.045,22.5975,3.25
2020-04-02 16:00:00,"BARC",7.42142857142857,0,1.665,101.3965,19.58,947.761666666667,1990.845,26.045,22.599375,3.225
2020-04-02 17:00:00,"BARC",7.49916666666667,0,2.025,101.33099,20.3345,1001.08833333333,2071.695,26.045,22.601875,3.25
2020-04-02 18:00:00,"BARC",7.4875,0,2.015,101.24065,21.1525,983.126666666667,1980.875,26.045,22.6025,3.25
2020-04-02 19:00:00,"BARC",7.495,0,1.925,101.15664,21.9235,843.245,1735.345,26.045,22.5975,3.25
2020-04-02 20:00:00,"BARC",7.526,0,2.07,101.103795,22.783,657.665,1376.695,26.045,22.599375,3.2
2020-04-02 21:00:00,"BARC",7.54583333333333,0,1.715,101.08179,23.285,393.95,893.13,26.045,22.596875,3.25
2020-04-02 22:00:00,"BARC",7.56,0,1.4,101.086295,23.416,180.746666666667,450.47,26.045,22.598125,3.225
2020-04-02 23:00:00,"BARC",7.57,0,0.755,101.127465,21.9265,29.37,72.935,26.045,22.5975,3.3
2020-04-03 00:00:00,"BARC",7.418,0,0.305,101.173805,18.5385,0.121666666666667,0.045,26.045,22.596875,3.225
2020-04-03 01:00:00,"BARC",7.58666666666667,0,0.625,101.247645,17.749,0.0833333333333333,0,26.045,22.595,3.275
2020-04-03 02:00:00,"BARC",7.55833333333333,0,0.685,101.31632,16.0555,0.085,0,26.045,22.595,3.3
2020-04-03 03:00:00,"BARC",7.49916666666667,0,0.44,101.323325,14.5305,0.0833333333333333,-0.64,26.04,22.59625,3.3
2020-04-03 04:00:00,"BARC",7.29818181818182,0,0.385,101.31099,13.6725,0.0833333333333333,-1.265,26.04,22.595,3.3
2020-04-03 05:00:00,"BARC",7.35583333333333,0,0.37,101.27915,12.7365,0.0866666666666667,-2.27,26.035,22.596875,3.3
2020-04-03 06:00:00,"BARC",7.33333333333333,0,0.32,101.24281,12.2165,0.0816666666666667,-1.95,26.035,22.596875,3.3
2020-04-03 07:00:00,"BARC",7.2775,0,0.3,101.21114,11.791,0.0883333333333333,-1.325,26.035,22.595625,3.3
2020-04-03 08:00:00,"BARC",7.14636363636364,0,0.325,101.200975,11.3575,0.085,-1.055,26.035,22.596875,3.3
2020-04-03 09:00:00,"BARC",7.17166666666667,0,0.34,101.22131,11.0635,0.0816666666666667,-0.74,26.035,22.5975,3.3
2020-04-03 10:00:00,"BARC",7.14916666666667,0,0.4,101.28682,10.949,0.095,-0.665,26.035,22.596875,3.3
2020-04-03 11:00:00,"BARC",7.1275,0,0.285,101.349995,11.06,16.4233333333333,51.105,26.035,22.595,3.325
2020-04-03 12:00:00,"BARC",7.11375,0,0.06,101.38617,13.9715,169.07,512.985,26.035,22.59625,3.3
2020-04-03 13:00:00,"BARC",7.12666666666667,0,0.26,101.408335,17.596,400.148333333333,980.17,26.035,22.594375,3.425
2020-04-03 14:00:00,"BARC",7.18083333333333,0,0.775,101.395835,19.529,628.468333333333,1403.145,26.035,22.596875,3.225
2020-04-03 15:00:00,"BARC",7.23,0,1.045,101.37533,20.692,802.63,1748.07,26.035,22.599375,3.25
2020-04-03 16:00:00,"BARC",7.185,0,0.92,101.30882,21.982,939.141666666667,1985.3,26.035,22.598125,3.225
2020-04-03 17:00:00,"BARC",7.20583333333333,0,1.38,101.224315,23.2535,975.658333333333,2009.04,26.035,22.593125,3.2
2020-04-03 18:00:00,"BARC",7.25416666666667,0,1.65,101.14997,24.439,971.018333333333,1971.825,26.035,22.59375,3.3
2020-04-03 19:00:00,"BARC",7.315,0,1.825,101.08996,25.353,844.02,1728.705,26.035,22.595625,3.25
2020-04-03 20:00:00,"BARC",7.24090909090909,0,1.88,101.04329,25.9965,659.958333333333,1388.65,26.035,22.59625,3.25
2020-04-03 21:00:00,"BARC",7.39583333333333,0,1.59,101.020955,26.3555,419.051666666667,951.39,26.035,22.595,3.3
2020-04-03 22:00:00,"BARC",7.39,0,1.14,101.04079,26.517,184.218333333333,451.07,26.035,22.595,3.3
2020-04-03 23:00:00,"BARC",7.4,0,0.38,101.052125,24.6295,16.7016666666667,38.84,26.035,22.5925,3.33333333333333
2020-04-04 00:00:00,"BARC",7.328,0,1.49,101.08296,22.5385,0.1,-0.11,26.035,22.591875,3.3
2020-04-04 01:00:00,"BARC",7.43166666666667,0,1.4,101.144305,21.464,0.08,-0.005,26.035,22.5875,3.3
2020-04-04 02:00:00,"BARC",7.43166666666667,0,1.275,101.194645,20.5675,0.0816666666666667,0,26.035,22.59125,3.325
2020-04-04 03:00:00,"BARC",7.45083333333333,0,0.57,101.196305,19.618,0.08,0,26.035,22.591875,3.325
2020-04-04 04:00:00,"BARC",7.391,0,0.315,101.196975,18.1705,0.0883333333333333,0,26.035,22.5925,3.35
2020-04-04 05:00:00,"BARC",7.43666666666667,0,0.205,101.16914,16.675,0.0866666666666667,-0.925,26.035,22.595,3.3
2020-04-04 06:00:00,"BARC",7.39166666666667,0,0.23,101.128465,15.3825,0.0833333333333333,-1.325,26.035,22.60125,3.3
2020-04-04 07:00:00,"BARC",7.36083333333333,0,0.3,101.061295,14.4695,0.0866666666666667,-2.115,26.035,22.595,3.325
2020-04-04 08:00:00,"BARC",7.22818181818182,0,0.275,101.05879,13.704,0.0833333333333333,-2.68,26.035,22.593125,3.325
2020-04-04 09:00:00,"BARC",7.28916666666667,0,0.16,101.06729,13.2195,0.0816666666666667,-1.56,26.035,22.594375,3.35
2020-04-04 10:00:00,"BARC",7.22833333333333,0,0.285,101.0958,12.825,0.103333333333333,-1.255,26.035,22.60125,3.275
2020-04-04 11:00:00,"BARC",7.19583333333333,0,0.34,101.177805,12.4055,27.27,83.74,26.035,22.595625,3.3
2020-04-04 12:00:00,"BARC",7.21090909090909,0,0.185,101.20715,15.0645,156.031666666667,460.4,26.03,22.59625,3.125
2020-04-04 13:00:00,"BARC",7.19083333333333,0,1.195,101.223815,19.0045,396.313333333333,960.22,26.03,22.595,3.3
2020-04-04 14:00:00,"BARC",7.19583333333333,0,1.495,101.237475,21.6245,540.123333333333,1232.495,26.03,22.59375,3.3
2020-04-04 15:00:00,"BARC",7.22833333333333,0,1.045,101.210645,23.378,599.825,1322.26,26.0275,22.591875,3.3
2020-04-04 16:00:00,"BARC",7.26,0,1.32,99.956335,24.4525,847.803333333333,1808.83,26.03,22.593125,3.3
2020-04-04 17:00:00,"BARC",7.28416666666667,0,1.675,101.106135,25.517,867.71,1864.51,26.025,22.596875,3.3
2020-04-04 18:00:00,"BARC",7.31666666666667,0,1.68,100.977115,26.3835,811.04,1728.27,26.025,22.59125,3.3
2020-04-04 19:00:00,"BARC",7.35166666666667,0,1.685,100.897275,27.047,735.198333333333,1554.275,26.025,22.596875,3.3
2020-04-04 20:00:00,"BARC",7.3375,0,1.25,100.849435,27.5425,573.236666666667,1253.32,26.025,22.604375,3.3
2020-04-04 21:00:00,"BARC",7.39666666666667,0,1.1,100.813435,27.933,372.25,835.185,26.025,22.610625,3.3
2020-04-04 22:00:00,"BARC",7.44083333333333,0,0.55,100.857105,27.535,130.985,316.635,26.025,22.6075,3.275
2020-04-04 23:00:00,"BARC",7.39083333333333,0,0.24,100.91711,23.9495,23.6416666666667,58.55,26.025,22.608125,3.35
2020-04-05 00:00:00,"BARC",7.35333333333333,0,0.28,100.994615,21.072,0.113333333333333,-0.15,26.025,22.605625,3.325
2020-04-05 01:00:00,"BARC",7.44083333333333,0,0.425,101.07763,20.16,0.0783333333333333,-0.01,26.025,22.603125,3.325
2020-04-05 02:00:00,"BARC",7.45,0,0.96,101.131635,20.77,0.0783333333333333,0,26.025,22.6025,3.3
2020-04-05 03:00:00,"BARC",7.42416666666667,0,0.83,101.099465,20.6435,0.0766666666666667,0,26.025,22.603125,3.3
2020-04-05 04:00:00,"BARC",7.315,0,0.2,101.055625,19.8225,0.0816666666666667,0,26.025,22.604375,3.15
2020-04-05 05:00:00,"BARC",7.40416666666667,0,0.33,101.03962,19.5045,0.08,0,26.025,22.605,3.325
2020-04-05 06:00:00,"BARC",7.37666666666667,0,0.36,101.024785,18.955,0.0816666666666667,0,26.025,22.6025,3.3
2020-04-05 07:00:00,"BARC",7.36333333333333,0,0.285,99.336735,18.6685,0.0783333333333333,0,26.025,22.6025,3.325
2020-04-05 08:00:00,"BARC",7.21454545454545,0,0.585,100.940615,18.6395,0.0766666666666667,-0.03,26.025,22.6025,3.3
2020-04-05 09:00:00,"BARC",7.32083333333333,0,0.535,100.970445,18.763,0.08,-0.005,26.025,22.60125,3.3
2020-04-05 10:00:00,"BARC",7.28916666666667,0,0.515,101.099135,18.6695,0.0783333333333333,-0.03,26.025,22.5975,3.35
2020-04-05 11:00:00,"BARC",7.25333333333333,0.0774,0.875,101.17164,18.614,3.34833333333333,4.84,26.025,22.59,3.425
2020-04-05 12:00:00,"BARC",7.19,0.6836,0.4,101.235815,18.6005,31.2433333333333,73.065,26.025,22.58375,3.35
2020-04-05 13:00:00,"BARC",7.19833333333333,0.0774,0.655,101.240145,19.463,110.261666666667,269.295,26.025,22.585,3.3
2020-04-05 14:00:00,"BARC",7.20083333333333,6.8901,1.3,101.319155,19.8655,36.9516666666667,87.235,26.025,22.589375,3.3
2020-04-05 15:00:00,"BARC",7.20416666666667,5.1327,1.35,101.429835,18.786,68.395,161.235,26.03,22.5875,3.5
2020-04-05 16:00:00,"BARC",7.18454545454545,0.2061,1.165,101.42917,19.081,215.733333333333,519.21,26.035,22.58875,3.375
2020-04-05 17:00:00,"BARC",7.24916666666667,0,1.905,101.37483,19.8315,320.575,763.885,26.035,22.590625,3.35
2020-04-05 18:00:00,"BARC",7.26666666666667,0.0193,0.965,101.36633,20.3855,314.185,741.71,26.035,22.5925,3.375
2020-04-05 19:00:00,"BARC",7.31583333333333,0,1.58,101.323325,21.075,328.651666666667,769.825,26.035,22.58875,3.4
2020-04-05 20:00:00,"BARC",7.27222222222222,0,1.155,101.328655,20.9685,133.05,310.19,26.035,22.58875,3.4
2020-04-05 21:00:00,"BARC",7.3,0,1.28,101.327655,20.495,138.131666666667,324.01,26.035,22.590625,3.375
2020-04-05 22:00:00,"BARC",7.30333333333333,0,1.08,101.33783,20.3165,88.885,209.94,26.035,22.584375,3.375
2020-04-05 23:00:00,"BARC",7.28666666666667,0,0.765,101.376,20.1205,20.8633333333333,47.95,26.035,22.583125,3.35
2020-04-06 00:00:00,"BARC",7.17909090909091,0,0.89,101.429335,19.546,0.105,-1.3,26.035,22.586875,3.4
2020-04-06 01:00:00,"BARC",7.2075,0,1.89,101.47284,18.8655,0.0816666666666667,-1.37,26.035,22.585625,3.35
2020-04-06 02:00:00,"BARC",7.18833333333333,0,1.555,101.527015,18.1965,0.0783333333333333,-1.37,26.035,22.584375,3.4
2020-04-06 03:00:00,"BARC",7.15583333333333,0,1.175,99.864145,18.116,0.0783333333333333,-1.37,26.035,22.581875,3.4
2020-04-06 04:00:00,"BARC",7.13272727272727,0,0.575,101.543185,17.6905,0.0816666666666667,-1.37,26.03,22.58,3.375
2020-04-06 05:00:00,"BARC",7.1325,0,0.53,101.506675,16.917,0.08,-1.37,26.03,22.584375,3.4
2020-04-06 06:00:00,"BARC",7.12416666666667,0,0.45,101.51085,16.444,0.08,-1.37,26.03,22.585,3.4
2020-04-06 07:00:00,"BARC",7.12166666666667,0,0.525,101.48551,16.61,0.0783333333333333,-1.37,26.03,22.583125,3.36666666666667
2020-04-06 08:00:00,"BARC",7.12636363636364,0,0.35,101.443335,16.0575,0.0816666666666667,-1.375,26.03,22.584375,3.4
2020-04-06 09:00:00,"BARC",7.1225,0,0.23,101.458845,15.683,0.0833333333333333,-1.37,26.03,22.58,3.375
2020-04-06 10:00:00,"BARC",7.12333333333333,0,0.335,101.50351,15.365,0.125,-1.135,26.0275,22.58,3.375
2020-04-06 11:00:00,"BARC",7.12916666666667,0,0.29,101.58452,15.207,25.1116666666667,89.2,26.025,22.58,3.375
2020-04-06 12:00:00,"BARC",7.15909090909091,0,1.23,101.664695,17.247,174.003333333333,534.735,26.025,22.580625,3.525
2020-04-06 13:00:00,"BARC",7.19833333333333,0,2.655,101.6807,19.3485,413.151666666667,1022.77,26.025,22.578125,3.375
2020-04-06 14:00:00,"BARC",7.2,0,2.24,101.732205,21.257,624.653333333333,1421.445,26.025,22.575,3.375
2020-04-06 15:00:00,"BARC",7.15333333333333,0,2.57,101.721205,23.061,623.758333333333,1466.625,26.025,22.57875,3.4
2020-04-06 16:00:00,"BARC",7.10909090909091,0,2.51,101.6832,23.7685,598.508333333333,1458.165,26.025,22.578125,3.375
2020-04-06 17:00:00,"BARC",7.22833333333333,0,2.225,100.409385,24.0375,478.148333333333,1076.235,26.025,22.57875,3.35
2020-04-06 18:00:00,"BARC",7.27666666666667,0,2.74,101.534185,24.8945,555.745,1179.2,26.025,22.58125,3.6
2020-04-06 19:00:00,"BARC",7.3225,0,2.695,101.498345,25.68,591.978333333333,1284.21,26.025,22.57875,3.375
2020-04-06 20:00:00,"BARC",7.14111111111111,0,2.325,101.455675,25.765,367.35,840.445,26.025,22.57875,3.4
2020-04-06 21:00:00,"BARC",7.39416666666667,0,2.125,101.45801,25.6005,286.32,655.675,26.025,22.58375,3.4
2020-04-06 22:00:00,"BARC",7.4375,0,2.205,101.48151,25.4795,150.056666666667,378.425,26.025,22.5875,3.4
2020-04-06 23:00:00,"BARC",7.46,0,2.22,101.468005,24.3035,29.1983333333333,76.375,26.025,22.59375,3.4
2020-04-07 00:00:00,"BARC",7.26090909090909,0,0.83,101.536015,22.6605,0.128333333333333,0.07,26.025,22.58875,3.4
2020-04-07 01:00:00,"BARC",7.415,0,0.65,101.60719,21.3685,0.085,0,26.025,22.59,3.4
2020-04-07 02:00:00,"BARC",7.36083333333333,0,0.445,101.65503,20.3655,0.0816666666666667,0,26.025,22.58875,3.45
2020-04-07 03:00:00,"BARC",7.37416666666667,0,0.1,101.6742,18.942,0.0883333333333333,-0.035,26.025,22.586875,3.425
2020-04-07 04:00:00,"BARC",7.18363636363636,0,0.325,101.661195,17.8675,0.0883333333333333,-1.03,26.025,22.58375,3.425
2020-04-07 05:00:00,"BARC",7.27083333333333,0,0.13,101.645535,17.2145,0.08,-1.37,26.025,22.58875,3.4
2020-04-07 06:00:00,"BARC",7.22916666666667,0,0.18,101.59252,16.649,0.0866666666666667,-1.37,26.025,22.589375,3.4
2020-04-07 07:00:00,"BARC",7.19583333333333,0,0.245,101.547515,16.1575,0.0833333333333333,-2.33,26.025,22.591875,3.4
2020-04-07 08:00:00,"BARC",7.17272727272727,0,0.335,101.551685,15.771,0.0816666666666667,-1.755,26.025,22.59375,3.45
2020-04-07 09:00:00,"BARC",7.14083333333333,0,0.295,101.560685,15.5855,0.0833333333333333,-1.37,26.025,22.5875,3.45
2020-04-07 10:00:00,"BARC",7.14416666666667,0,0.13,101.59786,15.564,0.13,-1.25,26.025,22.59125,3.4
2020-04-07 11:00:00,"BARC",7.10666666666667,0,0.065,101.639365,16.077,28.2583333333333,99.215,26.025,22.593125,3.45
2020-04-07 12:00:00,"BARC",7.07454545454545,0,0.165,101.666535,18.637,172.286666666667,520.885,26.025,22.58875,3.425
2020-04-07 13:00:00,"BARC",7.10416666666667,0,1.445,100.37891,21.126,412.243333333333,999.61,26.025,22.59,3.575
2020-04-07 14:00:00,"BARC",7.15333333333333,0,1.9,101.7027,23.3005,641.913333333333,1427.16,26.025,22.590625,3.4
2020-04-07 15:00:00,"BARC",7.17666666666667,0,0.775,101.6952,24.786,816.633333333333,1775.5,26.025,22.59125,3.375
2020-04-07 16:00:00,"BARC",7.05818181818182,0,1.29,101.618025,25.8635,940.035,2063.47,26.025,22.588125,3.375
2020-04-07 17:00:00,"BARC",7.17833333333333,0,1.825,101.528515,26.7505,1046.50666666667,2209.855,26.0225,22.58625,3.375
2020-04-07 18:00:00,"BARC",7.26833333333333,0,1.805,101.42517,27.594,1000.40833333333,2092.095,26.02,22.59,3.4
2020-04-07 19:00:00,"BARC",7.28833333333333,0,1.555,101.317825,28.288,812.43,1738.65,26.02,22.591875,3.4
2020-04-07 20:00:00,"BARC",7.26,0,1.305,101.23998,28.671,650.091666666667,1372.335,26.0175,22.59125,3.35
2020-04-07 21:00:00,"BARC",7.285,0,2.165,101.23148,29.2735,417.37,977.77,26.015,22.59125,3.425
2020-04-07 22:00:00,"BARC",7.38083333333333,0,1.585,101.227145,29.0115,164.068333333333,411.46,26.015,22.5875,3.35
2020-04-07 23:00:00,"BARC",7.3825,0,0.105,101.263655,26.6325,27.9366666666667,70.345,26.015,22.5875,3.4
2020-04-08 00:00:00,"BARC",7.25363636363636,0,0.51,101.287655,24.8295,0.121666666666667,-0.45,26.015,22.58875,3.4
2020-04-08 01:00:00,"BARC",7.38666666666667,0,0.775,101.362665,24.5375,0.0816666666666667,-0.375,26.015,22.58625,3.45
2020-04-08 02:00:00,"BARC",7.4725,0,0.19,101.37483,22.346,0.0833333333333333,-0.055,26.015,22.5875,3.85
2020-04-08 03:00:00,"BARC",7.5225,0,0.15,101.34266,20.868,0.085,-0.06,26.015,22.588125,3.95
2020-04-08 04:00:00,"BARC",7.30181818181818,0,0.2,101.26315,19.8525,0.085,-0.845,26.015,22.58875,3.4
2020-04-08 05:00:00,"BARC",7.44,0,0.05,101.223145,19.4325,0.0816666666666667,-1.355,26.015,22.589375,3.225
2020-04-08 06:00:00,"BARC",7.37166666666667,0,0.605,101.12597,19.963,0.0766666666666667,-0.325,26.015,22.59375,3.425
2020-04-08 07:00:00,"BARC",7.34333333333333,0,0.985,101.055795,19.3835,0.0816666666666667,-0.11,26.015,22.595,3.45
2020-04-08 08:00:00,"BARC",7.24090909090909,0,1.095,100.99645,19.322,0.0766666666666667,-1.095,26.015,22.5975,3.45
2020-04-08 09:00:00,"BARC",7.31916666666667,0,1.45,100.98645,19.249,0.0733333333333333,-1.38,26.015,22.59375,3.425
2020-04-08 10:00:00,"BARC",7.28166666666667,0,1.845,101.004455,19.318,0.12,-0.995,26.015,22.59,3.4
2020-04-08 11:00:00,"BARC",7.24416666666667,0,1.51,101.067295,19.713,25.8966666666667,71.33,26.015,22.58375,3.5
2020-04-08 12:00:00,"BARC",7.151,0,1.515,101.14164,20.6665,105.741666666667,259.9,26.015,22.578125,3.425
2020-04-08 13:00:00,"BARC",7.31916666666667,0,2.41,101.16464,22.452,285.035,702.71,26.015,22.58125,3.4
2020-04-08 14:00:00,"BARC",7.40583333333333,0,2.985,101.15447,24.5945,550.868333333333,1239.505,26.015,22.580625,3.4
2020-04-08 15:00:00,"BARC",7.4025,0,2.97,101.15847,25.5455,417.495,982.425,26.015,22.57875,3.375
2020-04-08 16:00:00,"BARC",7.25272727272727,0,2.965,101.10363,26.428,440.698333333333,987.33,26.015,22.583125,3.4
2020-04-08 17:00:00,"BARC",7.47083333333333,0,2.295,101.04729,26.603,328.893333333333,776.21,26.015,22.581875,3.425
2020-04-08 18:00:00,"BARC",7.5075,0,1.815,100.964945,27.088,423.785,968.975,26.015,22.576875,3.4
2020-04-08 19:00:00,"BARC",7.54166666666667,0,1.905,100.86427,28.034,467.691666666667,1078.985,26.015,22.5775,3.4
2020-04-08 20:00:00,"BARC",7.338,0,3.085,100.76876,28.916,387.791666666667,887.9,26.015,22.579375,3.425
2020-04-08 21:00:00,"BARC",7.58083333333333,0,3.25,100.71492,29.211,359.205,823.775,26.015,22.580625,3.4
2020-04-08 22:00:00,"BARC",7.57,0,3.33,100.71292,28.702,167.12,410.605,26.015,22.57875,3.425
2020-04-08 23:00:00,"BARC",7.6125,0,2.8,100.693915,27.451,27.9383333333333,69.005,26.015,22.58375,3.4
2020-04-09 00:00:00,"BARC",7.57625,0,3.4,100.775925,25.971,0.13,-0.255,26.015,22.578125,3.4
2020-04-09 01:00:00,"BARC",7.5475,0,3.42,100.856435,24.918,0.075,-0.21,26.015,22.574375,3.4
2020-04-09 02:00:00,"BARC",7.5,0,2.74,100.90844,24.479,0.0716666666666667,-0.06,26.015,22.576875,3.4
2020-04-09 03:00:00,"BARC",7.58833333333333,0,1.7,100.880105,23.9515,0.0733333333333333,-0.04,26.015,22.578125,3.45
2020-04-09 04:00:00,"BARC",7.51,0,1.84,100.77826,23.657,0.07,-0.055,26.015,22.57875,3.45
2020-04-09 05:00:00,"BARC",7.6275,0,1.77,100.76409,23.7795,0.0716666666666667,-0.12,26.015,22.5775,3.425
2020-04-09 06:00:00,"BARC",7.60833333333333,0,2.28,100.67475,23.821,0.0716666666666667,-0.145,26.015,22.578125,3.5
2020-04-09 07:00:00,"BARC",7.58416666666667,0,2.465,100.591905,23.8,0.0716666666666667,-0.205,26.015,22.576875,3.475
2020-04-09 08:00:00,"BARC",7.46,0,2.315,100.5599,23.938,0.0716666666666667,-0.13,26.015,22.5775,3.475
2020-04-09 09:00:00,"BARC",7.49333333333333,0,2.175,100.577065,24.0045,0.0683333333333333,-0.095,26.015,22.578125,3.475
2020-04-09 10:00:00,"BARC",7.44916666666667,0,2.275,100.598405,24.0295,0.0983333333333333,-0.05,26.015,22.576875,3.45
2020-04-09 11:00:00,"BARC",7.46416666666667,0,1.855,100.68425,24.09,11.4233333333333,26.75,26.015,22.575,3.5
2020-04-09 12:00:00,"BARC",7.47285714285714,0,1.91,100.74592,24.3615,94.5333333333333,231.555,26.015,22.576875,3.5
2020-04-09 13:00:00,"BARC",7.58916666666667,0,3.6,100.74742,25.408,346.806666666667,818.155,26.015,22.57625,3.43333333333333
2020-04-09 14:00:00,"BARC",7.57,0,3.465,100.75309,26.335,400.456666666667,914.855,26.0125,22.576875,3.4
2020-04-09 15:00:00,"BARC",7.52416666666667,0,3.155,100.747925,27.216,473.468333333333,1056.74,26.01,22.5775,3.425
2020-04-09 16:00:00,"BARC",7.41555555555556,0,3.455,100.677915,28.063,782.413333333333,1697.94,26.0075,22.5825,3.4
2020-04-09 17:00:00,"BARC",7.60583333333333,0,3.725,100.5784,29.0765,823.136666666667,1776.65,26.005,22.585,3.425
2020-04-09 18:00:00,"BARC",7.59,0,3.895,100.50473,30.17,999.645,2071.78,26.005,22.586875,3.4
2020-04-09 19:00:00,"BARC",7.595,0,3.51,100.414885,30.729,784.35,1666.605,26.005,22.58625,3.4
2020-04-09 20:00:00,"BARC",7.47454545454545,0,3.965,100.350875,31.0265,646.29,1346.475,26.005,22.58625,3.4
2020-04-09 21:00:00,"BARC",7.66,0,4.02,100.34054,30.2805,391.966666666667,880.2,26.005,22.580625,3.4
2020-04-09 22:00:00,"BARC",7.68083333333333,0,3.395,100.365045,29.59,182.561666666667,445.96,26.005,22.5775,3.45
2020-04-09 23:00:00,"BARC",7.69083333333333,0,2.68,100.384545,28.4145,31.3783333333333,77.46,26.005,22.580625,3.425
2020-04-10 00:00:00,"BARC",7.50181818181818,0,2.41,100.442885,26.776,0.15,-0.415,26.005,22.578125,3.425
2020-04-10 01:00:00,"BARC",7.67416666666667,0,2.345,100.531895,24.9515,0.0733333333333333,-0.615,26.005,22.5775,3.45
2020-04-10 02:00:00,"BARC",7.69166666666667,0,2.13,100.56707,23.665,0.075,-0.585,26.005,22.585,3.4
2020-04-10 03:00:00,"BARC",7.69666666666667,0,2.795,100.565565,23.187,0.0733333333333333,-0.43,26.005,22.588125,3.5
2020-04-10 04:00:00,"BARC",7.67625,0,2.45,100.573905,23.043,0.0716666666666667,-0.38,26.005,22.585625,3.5
2020-04-10 05:00:00,"BARC",7.67916666666667,0,2.375,100.535395,22.707,0.075,-0.61,26.005,22.5875,3.45
2020-04-10 06:00:00,"BARC",7.65916666666667,0,2.18,100.479895,22.497,0.0716666666666667,-0.695,26.005,22.584375,3.45
2020-04-10 07:00:00,"BARC",7.65416666666667,0,2.49,100.48889,22.5475,0.0733333333333333,-0.545,26.005,22.58,3.5
2020-04-10 08:00:00,"BARC",7.625,0,2.435,100.476895,22.583,0.075,-0.355,26.005,22.580625,3.525
2020-04-10 09:00:00,"BARC",7.60416666666667,0,1.98,100.458555,22.484,0.07,-0.36,26.005,22.5825,3.5
2020-04-10 10:00:00,"BARC",7.59083333333333,0,1.955,100.53756,22.4545,0.0966666666666667,-0.31,26.005,22.58,3.5
2020-04-10 11:00:00,"BARC",7.58583333333333,0,1.59,100.614405,22.6895,5.515,11.895,26.005,22.58125,3.5
2020-04-10 12:00:00,"BARC",7.57142857142857,0,3.575,100.709415,22.5915,137.266666666667,353.595,26.005,22.576875,3.475
2020-04-10 13:00:00,"BARC",7.60333333333333,0,3.51,100.851935,21.575,297.613333333333,704.72,26.005,22.5725,3.45
2020-04-10 14:00:00,"BARC",7.57583333333333,0,2.055,100.91511,21.367,467.093333333333,1057.38,26.005,22.573125,3.5
2020-04-10 15:00:00,"BARC",7.555,0,3.03,100.905275,22.5725,770.691666666667,1620.27,26.005,22.57375,3.475
2020-04-10 16:00:00,"BARC",7.45111111111111,0,2.355,100.870605,22.728,602.405,1330.645,26.005,22.576875,3.45
2020-04-10 17:00:00,"BARC",7.48916666666667,0,2.905,100.821765,23.3705,533.398333333333,1179.255,26.005,22.576875,3.475
2020-04-10 18:00:00,"BARC",7.57583333333333,0,3.54,100.84527,21.674,393.401666666667,883.045,26.005,22.57625,3.475
2020-04-10 19:00:00,"BARC",7.59416666666667,0,2.83,100.87177,20.5465,256.708333333333,588.775,26.0025,22.574375,3.425
2020-04-10 20:00:00,"BARC",7.59888888888889,0,2.625,100.86577,20.4235,486.353333333333,1024.72,26,22.5725,3.45
2020-04-10 21:00:00,"BARC",7.6375,0,2.735,100.87777,21.2105,434.031666666667,960.56,25.995,22.57,3.45
